timestamp,building,floor_area,zone_name,category,meter_id,area_m2,energy_kwh,avg_power_kw,occupancy_level,outside_temp_c,is_weekend,working_hours,time_period,notes
6/1/2026 00:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,4.78,4.78,Very Low,9.8,FALSE,FALSE,Night Base Load,Night Base Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,7.49,7.49,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,17.85,17.85,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,26.03,26.03,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,34.47,34.47,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,12.87,12.87,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,7.05,7.05,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,13.52,13.52,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,21.86,21.86,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,9.21,9.21,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,32.32,32.32,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,9.07,9.07,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,6.32,6.32,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,7.93,7.93,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,5.4,5.4,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.81,0.81,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.36,0.36,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 10:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,4.96,4.96,High,14.5,FALSE,TRUE,Morning Working Load,Morning Working Load; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,22.93,22.93,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,34.58,34.58,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,13.75,13.75,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,10.1,10.1,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,10.4,10.4,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,18.6,18.6,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,28.32,28.32,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,11.02,11.02,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,9.45,9.45,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,11.28,11.28,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,16.65,16.65,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,26.72,26.72,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,10.18,10.18,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,8.21,8.21,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,9.59,9.59,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.38,22.38,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,8.89,8.89,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,27.17,27.17,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,7.92,7.92,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,6.97,6.97,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,5.2,5.2,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,6.06,6.06,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.83,0.83,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.35,0.35,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 11:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.14,5.14,Medium,16.2,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,22.49,22.49,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,36.47,36.47,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,13.47,13.47,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,9.88,9.88,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,10.79,10.79,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,18.37,18.37,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,31.69,31.69,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,12.24,12.24,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,9.2,9.2,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,11.96,11.96,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,16.71,16.71,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,27.3,27.3,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,10.58,10.58,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,7.85,7.85,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,9.24,9.24,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,21.99,21.99,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,8.8,8.8,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,27.39,27.39,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,7.2,7.2,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,7.08,7.08,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,5.19,5.19,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,6.65,6.65,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.83,0.83,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.33,0.33,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 12:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.11,5.11,Medium,16.8,FALSE,TRUE,Lunch Period,Lunch Period; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,31.16,31.16,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,41.71,41.71,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,16.54,16.54,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,8.3,8.3,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,15.86,15.86,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,26.81,26.81,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,35.32,35.32,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,14.44,14.44,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,7.48,7.48,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,18.36,18.36,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,22.56,22.56,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,33.58,33.58,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,12.13,12.13,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,7.23,7.23,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,14.2,14.2,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.4,22.4,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,9.22,9.22,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,28.97,28.97,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,9.53,9.53,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,6.27,6.27,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,8.12,8.12,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,5.38,5.38,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.82,0.82,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.37,0.37,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 13:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.12,5.12,High,18.1,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,32.3,32.3,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,41.09,41.09,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,17.35,17.35,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,8.53,8.53,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,15.5,15.5,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,23.7,23.7,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,36.33,36.33,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,13.36,13.36,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,8.3,8.3,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,16.75,16.75,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 3,Smart Lab / Studio Equipment,Smart Lab / Studio Equipment,MTR-F3-SMART,500,23.94,23.94,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 3,HVAC,HVAC,MTR-F3-HVAC,2100,35.03,35.03,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 3,Work Area Lighting,Work Area Lighting,MTR-F3-WAL,1200,11.75,11.75,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 3,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F3-CLL,500,6.67,6.67,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 3,Plug Load,Plug Load,MTR-F3-PLG,900,13.69,13.69,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 4,Server Room,Server Room,MTR-F4-SERVER,280,22.37,22.37,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 4,IT Infrastructure,IT Infrastructure,MTR-F4-ITINF,160,9.09,9.09,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 4,HVAC,HVAC,MTR-F4-HVAC,1800,29.72,29.72,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 4,Work Area Lighting,Work Area Lighting,MTR-F4-WAL,900,9.77,9.77,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 4,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F4-CLL,400,6.21,6.21,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Floor 4,Plug Load,Plug Load,MTR-F4-PLG,700,7.45,7.45,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Common Building Services,Elevator,Elevator,MTR-COM-ELEV,150,5.29,5.29,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Common Building Services,Fire and Safety,Fire and Safety,MTR-COM-FIRE,9000,0.83,0.83,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Common Building Services,Outdoor Lighting,Outdoor Lighting,MTR-COM-OUT,1000,0.36,0.36,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 14:00,Academic and Laboratory Building,Common Building Services,ELV / Network System,ELV / Network System,MTR-COM-ELV,9000,5.14,5.14,High,18.3,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 1,Laboratory Equipment,Laboratory Equipment,MTR-F1-LAB,900,32.45,32.45,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 1,HVAC,HVAC,MTR-F1-HVAC,2800,43.77,43.77,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 1,Work Area Lighting,Work Area Lighting,MTR-F1-WAL,1400,16.16,16.16,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 1,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F1-CLL,600,9.27,9.27,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 1,Plug Load,Plug Load,MTR-F1-PLG,1200,15.69,15.69,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 2,IT / Computer Lab Equipment,IT / Computer Lab Equipment,MTR-F2-ITLAB,700,26.76,26.76,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 2,HVAC,HVAC,MTR-F2-HVAC,2300,35.92,35.92,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 2,Work Area Lighting,Work Area Lighting,MTR-F2-WAL,1300,13.23,13.23,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 2,Circulation and Lobby Lighting,Circulation and Lobby Lighting,MTR-F2-CLL,500,7.75,7.75,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
6/25/2026 15:00,Academic and Laboratory Building,Floor 2,Plug Load,Plug Load,MTR-F2-PLG,1100,16.95,16.95,High,18.4,FALSE,TRUE,Afternoon Working Load,Afternoon Working Load; weekday profile
